id,Synopstationsnummer,Stationsname,Länge [°E],Breite [°N],Höhe [m],Startdatum,Enddatum,Bundesland,Sonnenschein,Globalstrahlung,Synop,Verknüpfungsnummer,Startdatum Teilzeitreihe,Enddatum Teilzeitreihe,zusammengesetzt
123,,SCHWARZENAU,15.257778,48.742779,499.0,1974-08-01,2004-03-31,NOE,nein,nein,keine Synopmeldung,,,,ja
124,11166,SECKAU,14.778611,47.270832,872.0,1895-01-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,,,,ja
125,11031,KOHLREITHBERG,15.935278,48.175835,490.0,1986-01-01,2010-06-17,NOE,ja,ja,Synopmeldung wurde eingestellt,,,,ja
126,11309,HAIMING,10.889444,47.259724,659.0,1947-11-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
127,11123,RINN,11.503889,47.249168,924.0,1957-01-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
128,11211,RADENTHEIN,13.698334,46.800278,688.0,1958-11-01,2002-08-31,KNT,nein,nein,Synopmeldung wurde eingestellt,,,,ja
129,11140,LOFER/ORT,12.695278,47.584446,622.0,1990-06-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
130,11201,SILLIAN,12.423611,46.746387,1081.4,1948-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
131,11150,SALZBURG-FLUGHAFEN,13.008333,47.789444,430.0,1874-01-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
132,11361,BAD ISCHL,13.647223,47.706112,507.0,1936-01-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
133,11104,FRAXERN,9.674444,47.314167,807.0,1984-12-01,2100-12-31,VBG,ja,ja,keine Synopmeldung,,,,ja
134,11048,GAENSERNDORF-STADT,16.713612,48.337776,163.0,1989-01-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
136,11117,UMHAUSEN,10.928889,47.139168,1035.0,1936-01-01,2100-12-31,TIR,nein,ja,keine Synopmeldung,,,,ja
137,11206,DOELLACH,12.9025,46.958057,1071.0,1926-08-01,2100-12-31,KNT,ja,ja,Synopmeldung wurde eingestellt,,,,ja
138,,PRUTZ,10.666667,47.066666,870.0,1967-07-01,2004-11-30,TIR,ja,nein,keine Synopmeldung,,,,ja
141,11053,RIED IM INNKREIS,13.475,48.217224,427.0,1936-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
142,11130,KUFSTEIN,12.162778,47.575279,490.0,1905-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
144,11347,MICHELDORF,14.134444,47.883057,459.0,1971-01-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
145,11350,SALZBURG-FREISAAL,13.054167,47.791111,419.0,1987-01-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
146,11315,HOLZGAU,10.338611,47.2575,1092.0,1936-01-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
148,11025,WEITRA,14.898611,48.702221,572.0,1936-01-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
150,11272,SPITTAL/DRAU,13.487223,46.790554,542.0,1977-04-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
151,11266,ACHENKIRCH CAMPINGPLATZ,11.706667,47.499443,931.0,1987-08-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
152,11335,LAA/TH.KLAERANLAGE,16.389723,48.731388,184.0,1952-01-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
153,11161,PRAEBICHL,14.954166,47.521667,1215.0,1936-01-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
154,11246,FUERSTENFELD,16.080833,47.030834,271.0,1936-01-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,,,,ja
155,11376,OBERNDORF/MELK,15.213889,48.0625,295.0,1977-11-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
157,11007,KOLLERSCHLAG,13.839167,48.602779,714.0,1895-07-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
158,11333,HOHENAU,16.904444,48.61639,154.0,1948-01-01,2022-02-28,NOE,ja,ja,keine Synopmeldung,,,,ja
159,11004,REICHERSBERG,13.376111,48.331112,351.0,1936-01-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
160,11058,WAIZENKIRCHEN,13.864722,48.326668,400.0,1948-01-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
161,11050,REICHENAU/MUEHLKREIS,14.345555,48.459167,689.0,1972-10-01,2100-12-31,OOE,ja,ja,keine Synopmeldung,,,,ja
163,11153,MONDSEE,13.347222,47.850834,481.0,1936-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
164,11079,BERNDORF,16.10111,47.939167,337.0,1992-11-01,2100-12-31,NOE,nein,ja,keine Synopmeldung,,,,ja
165,11369,ABTENAU,13.343333,47.566666,709.0,1963-08-01,2100-12-31,SAL,ja,ja,keine Synopmeldung,,,,ja
166,11167,HALL/ADMONT,14.490833,47.594444,637.0,1895-07-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,,,,ja
167,11177,MUERZZUSCHLAG,15.672778,47.602222,705.0,1948-01-01,2100-12-31,STMK,ja,ja,Synopmeldung wurde eingestellt,,,,ja
169,11381,POTTSCHACH,16.008055,47.700832,416.0,1961-04-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
170,11188,ASPANG,16.101389,47.575001,454.0,1948-04-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
171,11302,DORNBIRN,9.725555,47.432499,407.0,1992-04-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
172,11303,SCHOPPERNAU,10.017777,47.31139,839.0,1948-01-01,2100-12-31,VBG,ja,ja,keine Synopmeldung,,,,ja
173,11306,SCHROECKEN,10.086111,47.261665,1244.0,1895-10-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
174,11187,MITTELBERG,10.1525,47.323334,1204.0,1994-06-01,2100-12-31,VBG,ja,ja,keine Synopmeldung,,,,ja
175,11120,INNSBRUCK-FLUGPLATZ,11.356667,47.259998,578.0,1951-06-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
176,11135,HAHNENKAMM-EHRENBACHHOEHE,12.359167,47.418335,1793.8,1938-01-01,2100-12-31,TIR,ja,ja,Synopmeldung wurde eingestellt,,,,ja
177,,UTTENDORF,12.569167,47.262779,803.0,1961-09-01,2008-10-31,SAL,nein,nein,keine Synopmeldung,,,,ja
178,11339,HOCHFILZEN,12.621111,47.470276,962.0,2001-09-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
181,11099,BLUDENZ,9.829445,47.147778,571.0,1936-01-01,2100-12-31,VBG,ja,ja,Synopmeldung,,,,ja
182,11377,OBERWOELZ,14.286667,47.201946,842.1,1936-01-01,2100-12-31,STMK,ja,ja,keine Synopmeldung,,,,ja
183,11198,GUESSING,16.321945,47.0625,215.3,1948-01-01,2100-12-31,BGL,ja,ja,keine Synopmeldung,,,,ja
184,11316,PITZTALER GLETSCHER,10.879167,46.926945,2863.9,1989-03-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
185,11300,ST.JAKOB/DEF.,12.353889,46.916943,1383.0,1938-01-01,2100-12-31,TIR,ja,ja,keine Synopmeldung,,,,ja
186,11222,FLATTNITZ,14.036111,46.940834,1437.0,1970-09-01,2100-12-31,KNT,nein,ja,keine Synopmeldung,,,,ja
187,11228,FRIESACH,14.405833,46.958611,640.0,1958-05-01,2100-12-31,KNT,ja,ja,Synopmeldung wurde eingestellt,,,,ja
188,11257,VOELKERMARKT-GOLDBRUNNHOF,14.639167,46.670834,466.0,1950-12-01,2100-12-31,KNT,nein,nein,keine Synopmeldung,,,,ja
189,11054,MELK,15.331388,48.209721,307.0,1974-08-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
191,,JAPONS,15.571389,48.791943,520.0,1953-09-16,2007-12-31,NOE,nein,nein,keine Synopmeldung,,,,ja
192,11374,WACHTBERG BEI STEYR,14.461111,48.047501,384.0,1985-04-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
193,,JAUERLING,15.348056,48.337223,860.0,1965-11-01,2100-12-31,NOE,nein,nein,keine Synopmeldung,,,,ja
195,11073,MITTERSILL,12.495833,47.279167,783.0,2017-12-01,2100-12-31,SAL,ja,,keine Synopmeldung,,,,ja
196,11126,PATSCHERKOFEL,11.462222,47.208889,2251.0,1940-08-01,2100-12-31,TIR,ja,ja,Synopmeldung,,,,ja
197,11387,SEIBERSDORF,16.504999,47.976387,185.0,1961-06-01,2100-12-31,NOE,ja,ja,Synopmeldung,,,,ja
198,11278,POERTSCHACH,14.165277,46.630833,450.0,1978-05-01,2100-12-31,KNT,ja,ja,Synopmeldung,,,,ja
199,11297,HORN -  WASSERWERK,15.643888,48.674999,308.0,1936-01-01,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
200,11247,GLEISDORF,15.708055,47.115555,377.0,1961-01-01,2100-12-31,STMK,nein,ja,keine Synopmeldung,,,,ja
201,11243,WEIZ,15.634444,47.218334,465.7,1944-01-01,2013-05-31,STMK,nein,ja,Synopmeldung wurde eingestellt,,,,ja
202,11392,WOERTERBERG,16.096666,47.226112,404.0,1929-07-01,2100-12-31,BGL,ja,ja,keine Synopmeldung,,,,ja
204,11012,KREMSMUENSTER (TAWES),14.131111,48.055,382.0,1874-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
205,11155,FEUERKOGEL,13.717778,47.816666,1618.1,1928-01-01,2100-12-31,OOE,ja,ja,Synopmeldung,,,,ja
206,11217,LOIBL/TUNNEL,14.249166,46.44389,1097.0,1959-01-01,2100-12-31,KNT,ja,ja,keine Synopmeldung,,,,ja
207,,REISSECK,13.366667,46.933334,2252.0,1953-06-01,1976-05-31,KNT,ja,nein,keine Synopmeldung,,,,ja
208,,LAAS,12.983334,46.683334,800.0,1944-05-01,1978-05-31,KNT,ja,nein,keine Synopmeldung,,,,ja
209,,ST.PAUL/LAVANTTAL,14.866667,46.700001,384.0,1936-01-01,1981-12-31,KNT,nein,nein,keine Synopmeldung,,,,ja
210,11317,ST.LEONHARD/PITZTAL,10.865556,47.027222,1454.4,1967-01-01,2100-12-31,TIR,nein,ja,keine Synopmeldung,,,,ja
211,,RATTENBERG/RADFELD,11.9,47.444721,514.0,1977-06-01,1995-12-31,TIR,nein,nein,keine Synopmeldung,,,,ja
212,,KIRCHBICHL,12.086667,47.515556,498.0,1936-01-01,2001-05-31,TIR,ja,nein,keine Synopmeldung,,,,ja
213,11343,SONNBLICK (TAWES),12.9575,47.054165,3109.0,1886-01-01,2100-12-31,SAL,ja,ja,Synopmeldung,,,,ja
215,11064,GARS/Kamp,15.7,48.591946,273.0,1999-03-10,2100-12-31,NOE,ja,ja,keine Synopmeldung,,,,ja
216,,HITTISAU,9.953333,47.463055,792.0,1984-12-01,2008-12-31,VBG,nein,nein,keine Synopmeldung,,,,ja
217,11176,KAPFENBERG-FLUGFELD,15.335556,47.458332,515.0,1997-03-01,2100-12-31,STMK,ja,ja,Synopmeldung,,,,ja
218,11395,ANDAU,17.035555,47.77,117.0,1995-08-01,2100-12-31,BGL,ja,ja,Synopmeldung,,,,ja
219,,KARLSTIFT/STADLBERG,14.720555,48.598331,946.0,1971-01-01,1991-03-31,NOE,nein,nein,keine Synopmeldung,,,,ja
